pole_rs111,pole_rs211_low,pole_rs211_high,pole_rs221,pole_rs222
6.175616982995261 + 3.6952562728456275e-11im,NaN + NaN*im,6.971950277407565 + 0.18646435218095905im,NaN + NaN*im,NaN + NaN*im
6.177599157050872 + 1.2611430497831602e-11im,NaN + NaN*im,7.013945221918783 + 0.19199755288683684im,NaN + NaN*im,NaN + NaN*im
6.165405695234015 + 1.02196710911e-17im,NaN + NaN*im,7.03878240960353 + 0.20755185096864306im,NaN + NaN*im,NaN + NaN*im
6.168924861964927 + 3.780554584308999e-10im,NaN + NaN*im,6.99174024374587 + 0.1935467567772235im,NaN + NaN*im,NaN + NaN*im
6.157556417374108 - 1.6793715685939943e-17im,NaN + NaN*im,7.177081952497844 + 0.27555192293000275im,NaN + NaN*im,NaN + NaN*im
6.1595801363557925 - 8.15151586649159e-18im,NaN + NaN*im,7.1715923894243145 + 0.27389203206900403im,NaN + NaN*im,NaN + NaN*im
6.162081062786221 - 6.753696022972425e-18im,NaN + NaN*im,6.980796501044604 + 0.18302362752085674im,NaN + NaN*im,NaN + NaN*im
6.16112142419384 + 5.95643749034613e-17im,NaN + NaN*im,7.00926194895481 + 0.19344741287196043im,NaN + NaN*im,NaN + NaN*im
6.1697674714214426 + 3.022135049596478e-10im,NaN + NaN*im,7.032055600520996 + 0.20423971467887836im,NaN + NaN*im,NaN + NaN*im
6.15814193238611 + 3.407528471278049e-17im,NaN + NaN*im,7.150401802977803 + 0.2576604175946im,NaN + NaN*im,NaN + NaN*im
6.163273167690684 + 1.0894451740801105e-17im,NaN + NaN*im,7.034733124023583 + 0.20521688565516968im,NaN + NaN*im,NaN + NaN*im
6.165506956913223 + 3.3482137587154056e-17im,NaN + NaN*im,7.008605240503565 + 0.19750545004429976im,NaN + NaN*im,NaN + NaN*im
6.155516585898103 + 1.376735009705189e-17im,NaN + NaN*im,7.136670830748272 + 0.24406733489383206im,NaN + NaN*im,NaN + NaN*im
6.175958252008026 + 3.118109466686739e-11im,NaN + NaN*im,7.06643816963001 + 0.20962532074755216im,NaN + NaN*im,NaN + NaN*im
6.1786656078413715 + 6.163917303239825e-12im,NaN + NaN*im,6.964726250325308 + 0.18134800733868825im,NaN + NaN*im,NaN + NaN*im
6.161246000352833 + 6.640507316287659e-18im,NaN + NaN*im,7.142554267723963 + 0.2551204723532141im,NaN + NaN*im,NaN + NaN*im
6.163978981909129 + 6.354949265993022e-18im,NaN + NaN*im,7.006156224940857 + 0.1953847858449426im,NaN + NaN*im,NaN + NaN*im
6.166521695996315 - 7.014202081235281e-18im,NaN + NaN*im,7.126827238910608 + 0.24764289077548923im,NaN + NaN*im,NaN + NaN*im
6.158113527081814 - 1.1369644255245975e-17im,NaN + NaN*im,7.171510342238357 + 0.27285576495972136im,NaN + NaN*im,NaN + NaN*im
6.149286379873382 + 1.8811422033528387e-16im,NaN + NaN*im,7.177617478360805 + 0.2586750746686649im,NaN + NaN*im,NaN + NaN*im
6.1750842034825695 + 4.7500493658359704e-11im,NaN + NaN*im,6.956648097817091 + 0.1826408672531048im,NaN + NaN*im,NaN + NaN*im
6.166516495214813 - 2.4240227480906543e-17im,NaN + NaN*im,6.9756348344694485 + 0.18632110970780297im,NaN + NaN*im,NaN + NaN*im
6.175262574221661 + 4.3569416670933856e-11im,NaN + NaN*im,7.020160704696033 + 0.19691638888107793im,NaN + NaN*im,NaN + NaN*im
6.166365206023609 - 4.660191052330987e-17im,NaN + NaN*im,7.024016498263938 + 0.20295297075884283im,NaN + NaN*im,NaN + NaN*im
6.150126686791679 + 1.7352171373663787e-16im,NaN + NaN*im,7.021896897059793 + 0.17701278893204708im,NaN + NaN*im,NaN + NaN*im
6.16993411782271 + 2.8814337945688847e-10im,NaN + NaN*im,7.017911384758392 + 0.20091686920216859im,NaN + NaN*im,NaN + NaN*im
6.158126308475821 + 4.685776296684408e-17im,NaN + NaN*im,7.035781343092576 + 0.20017998113578728im,NaN + NaN*im,NaN + NaN*im
6.173759539361839 + 8.219392415942538e-11im,NaN + NaN*im,7.026040377536563 + 0.199645357740026im,NaN + NaN*im,NaN + NaN*im
6.1649123913331 + 2.648719134000082e-17im,NaN + NaN*im,6.976508574205097 + 0.18496217979355195im,NaN + NaN*im,NaN + NaN*im
6.162673341512342 - 2.709984721018159e-18im,NaN + NaN*im,7.019800684617104 + 0.19928093021800802im,NaN + NaN*im,NaN + NaN*im
6.174756506754436 + 5.461324810845247e-11im,NaN + NaN*im,7.000014908839955 + 0.19265928889610917im,NaN + NaN*im,NaN + NaN*im
6.157698407384658 - 2.8936002054411487e-18im,NaN + NaN*im,7.159528172390166 + 0.26314527299803386im,NaN + NaN*im,NaN + NaN*im
6.155702547757709 + 4.0213039717769393e-17im,NaN + NaN*im,7.067838750860113 + 0.21049976166773998im,NaN + NaN*im,NaN + NaN*im
6.175904547826448 + 3.218263085601253e-11im,NaN + NaN*im,7.0377347331912565 + 0.19936222773764im,NaN + NaN*im,NaN + NaN*im
6.17738205983206 + 1.4402050208452103e-11im,NaN + NaN*im,6.995122032616652 + 0.1886305587963027im,NaN + NaN*im,NaN + NaN*im
6.175569356878269 + 3.789582700901528e-11im,NaN + NaN*im,6.9882526996297045 + 0.18865693976923759im,NaN + NaN*im,NaN + NaN*im
6.163360687264296 + 8.558357206150284e-18im,NaN + NaN*im,6.990171132783069 + 0.1887060576419145im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.16213888699452 - 8.161195740814839e-18im,NaN + NaN*im,7.171795632335619 + 0.341035101032766im,NaN + NaN*im,NaN + NaN*im
6.176935556976071 + 1.6271621940130792e-11im,NaN + NaN*im,7.047840114060651 + 0.26518774830263026im,NaN + NaN*im,NaN + NaN*im
6.174563158822129 + 5.824126698800137e-11im,NaN + NaN*im,6.971832857534928 + 0.19125862686704959im,NaN + NaN*im,NaN + NaN*im
6.1495608343130685 + 2.223367551912177e-16im,NaN + NaN*im,7.144212791990358 + 0.2543386332058345im,NaN + NaN*im,NaN + NaN*im
6.147105184076298 + 3.805685862071008e-16im,NaN + NaN*im,7.142339079710334 + 0.2434789348216962im,NaN + NaN*im,NaN + NaN*im
6.153696615660712 + 5.706392226943318e-17im,NaN + NaN*im,7.072437325913426 + 0.20300485442911945im,NaN + NaN*im,NaN + NaN*im
6.1402418594154735 + 1.170613254377444e-15im,NaN + NaN*im,7.2025629127014135 + 0.27762902110998733im,NaN + NaN*im,NaN + NaN*im
6.160144434897418 + 6.384522834048171e-18im,NaN + NaN*im,6.966152978708142 + 0.1540760033696865im,NaN + NaN*im,NaN + NaN*im
6.14047358170537 + 1.199745036847957e-15im,NaN + NaN*im,7.1778306405345855 + 0.25307794614749407im,NaN + NaN*im,NaN + NaN*im
6.16413909341935 - 1.023303646864248e-17im,NaN + NaN*im,7.0565950790379794 + 0.2220994471018399im,NaN + NaN*im,NaN + NaN*im
6.175377119675707 + 3.9962734605324644e-11im,NaN + NaN*im,6.977515491785808 + 0.1978509989350211im,NaN + NaN*im,NaN + NaN*im
6.169772393681681 + 3.1456847161961477e-10im,NaN + NaN*im,6.960151630113166 + 0.17115309647638913im,NaN + NaN*im,NaN + NaN*im
6.166425416561648 + 5.496915376357195e-10im,NaN + NaN*im,7.192696163846308 + 0.3979453838549489im,NaN + NaN*im,NaN + NaN*im
6.145351271545182 + 6.326194788724035e-16im,NaN + NaN*im,7.060007639209915 + 0.17180734944472723im,NaN + NaN*im,NaN + NaN*im
6.171992040068119 + 1.405454526029679e-10im,NaN + NaN*im,7.063164574698258 + 0.2557110615259258im,NaN + NaN*im,NaN + NaN*im
6.143507389666903 + 8.937599879738105e-16im,NaN + NaN*im,7.066489303886616 + 0.1709351832927895im,NaN + NaN*im,NaN + NaN*im
6.155087014882179 + 5.694791267006446e-17im,NaN + NaN*im,7.120514202561958 + 0.24990565140262955im,NaN + NaN*im,NaN + NaN*im
6.152636970962335 + 4.0314766389501165e-17im,NaN + NaN*im,7.096509689909046 + 0.21901000766486878im,NaN + NaN*im,NaN + NaN*im
6.166491128908133 - 3.067016439174025e-17im,NaN + NaN*im,6.977000679820396 + 0.17270664283278947im,NaN + NaN*im,NaN + NaN*im
6.153405855701262 + 1.1052799918078867e-16im,NaN + NaN*im,6.975282576270754 + 0.14411228190313785im,NaN + NaN*im,NaN + NaN*im
6.172875528467729 + 1.0588918009432754e-10im,NaN + NaN*im,7.037688924544579 + 0.23554745104675467im,NaN + NaN*im,NaN + NaN*im
6.143777297128376 + 7.039623078538322e-16im,NaN + NaN*im,7.176805255397298 + 0.26531906293548446im,NaN + NaN*im,NaN + NaN*im
6.146836817144656 + 3.5082914362371656e-16im,NaN + NaN*im,7.234953562205534 + 0.35230234527326554im,NaN + NaN*im,NaN + NaN*im
6.1693029117391145 + 3.5138448420285484e-10im,NaN + NaN*im,6.97671062881597 + 0.17965518649357076im,NaN + NaN*im,NaN + NaN*im
6.162474377291591 - 4.7947693985456976e-17im,NaN + NaN*im,7.104893361711211 + 0.2614384875261289im,NaN + NaN*im,NaN + NaN*im
6.153565121074587 + 5.877382536394972e-17im,NaN + NaN*im,7.1979670300628085 + 0.3351937692832452im,NaN + NaN*im,NaN + NaN*im
6.1635827939863885 + 5.467465759898322e-17im,NaN + NaN*im,6.999379916222808 + 0.1793526093132682im,NaN + NaN*im,NaN + NaN*im
6.156091168792807 + 3.404242620371774e-17im,NaN + NaN*im,7.030343142418769 + 0.17961170590645884im,NaN + NaN*im,NaN + NaN*im
6.1596960464537425 + 3.705834491505956e-18im,NaN + NaN*im,7.0293010154054025 + 0.18854023397169373im,NaN + NaN*im,NaN + NaN*im
6.160006820755361 - 2.6545582433031245e-18im,NaN + NaN*im,7.007482810853918 + 0.17539025567257988im,NaN + NaN*im,NaN + NaN*im
6.1321432357643415 + 4.7512825442267464e-15im,NaN + NaN*im,7.08410633770566 + 0.15077099354054083im,NaN + NaN*im,NaN + NaN*im
6.174881282218935 + 4.8408036682507985e-11im,NaN + NaN*im,7.0087080240363715 + 0.21968524058482758im,NaN + NaN*im,NaN + NaN*im
6.167215811373808 - 4.53689461215113e-17im,NaN + NaN*im,7.021671370752954 + 0.20424807679573523im,NaN + NaN*im,NaN + NaN*im
6.170498604622442 + 2.3120656594837578e-10im,NaN + NaN*im,7.044682115030227 + 0.23269518820301424im,NaN + NaN*im,NaN + NaN*im
6.157431101771394 + 3.708734007707138e-17im,NaN + NaN*im,7.009391830838576 + 0.17054897912235417im,NaN + NaN*im,NaN + NaN*im
6.142480150943318 + 7.574398421665733e-16im,NaN + NaN*im,7.214969528180101 + 0.30318462747907765im,NaN + NaN*im,NaN + NaN*im
6.15590858189206 + 5.852583082604204e-17im,NaN + NaN*im,7.086791363428266 + 0.2218170402781393im,NaN + NaN*im,NaN + NaN*im
6.175334656334454 + 4.1661053169140646e-11im,NaN + NaN*im,6.9596893915019615 + 0.1862438227973325im,NaN + NaN*im,NaN + NaN*im
6.168953052415057 + 3.3685297174677377e-10im,NaN + NaN*im,7.095129632545958 + 0.2772799238534725im,NaN + NaN*im,NaN + NaN*im
6.155649691377782 - 1.1963656301600411e-17im,NaN + NaN*im,7.1846859848154745 + 0.32601228187659104im,NaN + NaN*im,NaN + NaN*im
6.151470598182662 + 1.7277039964832637e-16im,NaN + NaN*im,7.0748541229471025 + 0.19830848655529462im,NaN + NaN*im,NaN + NaN*im
6.171486554463369 + 1.530552035844507e-10im,NaN + NaN*im,7.131277410983409 + 0.33230186638069814im,NaN + NaN*im,NaN + NaN*im
6.158404683114215 + 2.5605472228120334e-17im,NaN + NaN*im,6.961607703700774 + 0.1483135153913081im,NaN + NaN*im,NaN + NaN*im
6.16240965096563 + 2.545757936563106e-19im,NaN + NaN*im,6.956987862782041 + 0.15382877976504816im,NaN + NaN*im,NaN + NaN*im
6.168741361551517 + 3.15689778796262e-10im,NaN + NaN*im,7.18495440278795 + 0.4005494929198784im,NaN + NaN*im,NaN + NaN*im
6.167973623333591 + 4.1653887308142193e-10im,NaN + NaN*im,7.127925282983152 + 0.3111623804023799im,NaN + NaN*im,NaN + NaN*im
6.150426812564397 + 2.2403069204555073e-16im,NaN + NaN*im,7.002467203501313 + 0.15094652011245052im,NaN + NaN*im,NaN + NaN*im
6.141225445412711 + 1.4601754180109322e-15im,NaN + NaN*im,7.015928135915606 + 0.13751376220219666im,NaN + NaN*im,NaN + NaN*im
6.172524867471951 + 1.1562911776431749e-10im,NaN + NaN*im,7.071532728175723 + 0.26661573367843017im,NaN + NaN*im,NaN + NaN*im
6.176347168824307 + 2.4622668612822628e-11im,NaN + NaN*im,6.973247280547301 + 0.19898949036305652im,NaN + NaN*im,NaN + NaN*im
6.15768459023633 + 3.8776365546517387e-17im,NaN + NaN*im,7.195967467083505 + 0.3522880153275302im,NaN + NaN*im,NaN + NaN*im
6.153173648178543 + 7.222973120702743e-17im,NaN + NaN*im,7.179441058928478 + 0.308976585124607im,NaN + NaN*im,NaN + NaN*im
6.15093755775371 + 1.8063709655040064e-16im,NaN + NaN*im,7.099635322045895 + 0.21651708648526216im,NaN + NaN*im,NaN + NaN*im
6.172641022158381 + 1.0166232541364837e-10im,NaN + NaN*im,7.14131705367539 + 0.35361501695844255im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.173676588133983 + 8.080273127428366e-11im,NaN + NaN*im,6.979335531158259 + 0.20600497275378152im,NaN + NaN*im,NaN + NaN*im
6.156731958916 + 2.3054996880523838e-17im,NaN + NaN*im,7.087271835985988 + 0.21400703214391617im,NaN + NaN*im,NaN + NaN*im
6.147634779816599 + 4.1104395649222245e-16im,NaN + NaN*im,7.001506646234486 + 0.1603278332819406im,NaN + NaN*im,NaN + NaN*im
6.15392139441037 + 1.0314537168190288e-16im,NaN + NaN*im,7.000106299535421 + 0.17147107573578046im,NaN + NaN*im,NaN + NaN*im
6.1569378496279485 + 4.683856038251397e-17im,NaN + NaN*im,7.001088285056626 + 0.1777236594669145im,NaN + NaN*im,NaN + NaN*im
6.175939586747473 + 2.703102989741502e-11im,NaN + NaN*im,7.114095542291237 + 0.3081508645274333im,NaN + NaN*im,NaN + NaN*im
6.149584981333691 + 2.3640298466873907e-16im,NaN + NaN*im,7.109536917382288 + 0.20903710526413072im,NaN + NaN*im,NaN + NaN*im
6.146031167562238 + 6.028424922153767e-16im,NaN + NaN*im,7.014778585176953 + 0.16280248372521763im,NaN + NaN*im,NaN + NaN*im
6.159266526025737 - 4.426049525276638e-17im,NaN + NaN*im,7.07800664154912 + 0.21642098325459597im,NaN + NaN*im,NaN + NaN*im
6.168011753659154 + 4.784411171517217e-10im,NaN + NaN*im,6.967698658692694 + 0.18492212316656306im,NaN + NaN*im,NaN + NaN*im
6.153835943288571 + 1.1929293233721488e-16im,NaN + NaN*im,7.116535028390379 + 0.22374788894322625im,NaN + NaN*im,NaN + NaN*im
6.17641317589833 + 2.2951557764347246e-11im,NaN + NaN*im,6.976952826093171 + 0.21454688823044557im,NaN + NaN*im,NaN + NaN*im
6.1781292760862145 + 7.803572177461864e-12im,NaN + NaN*im,7.021559177036481 + 0.253526564368418im,NaN + NaN*im,NaN + NaN*im
6.173803003477464 + 7.538814791215924e-11im,NaN + NaN*im,7.007946358882831 + 0.22230829862850443im,NaN + NaN*im,NaN + NaN*im
6.1718934836055475 + 1.497584694206635e-10im,NaN + NaN*im,7.034762816985093 + 0.23030848014976182im,NaN + NaN*im,NaN + NaN*im
6.138355974800541 + 1.882901461005784e-15im,NaN + NaN*im,7.103946065238474 + 0.18142963985942553im,NaN + NaN*im,NaN + NaN*im
6.165852683732138 - 1.9960155109179537e-17im,NaN + NaN*im,6.996808486662192 + 0.19450895290086445im,NaN + NaN*im,NaN + NaN*im
6.160615698657795 - 4.553233466181311e-18im,NaN + NaN*im,7.055002426888257 + 0.20833903655653394im,NaN + NaN*im,NaN + NaN*im
6.166150097673637 + 5.6738114230917174e-18im,NaN + NaN*im,7.04539282328161 + 0.2179374713734388im,NaN + NaN*im,NaN + NaN*im
6.1752943545473595 + 3.672629027186568e-11im,NaN + NaN*im,7.12681746220347 + 0.3167007818107022im,NaN + NaN*im,NaN + NaN*im
6.168084470374995 + 4.5701678264591696e-10im,NaN + NaN*im,7.01107997714734 + 0.20578949150474235im,NaN + NaN*im,NaN + NaN*im
6.174579954924881 + 5.128675989306641e-11im,NaN + NaN*im,7.114548759661075 + 0.29978615369476147im,NaN + NaN*im,NaN + NaN*im
6.1697843005097885 + 2.9898969073954753e-10im,NaN + NaN*im,6.968627425442215 + 0.18929856150661076im,NaN + NaN*im,NaN + NaN*im
6.138966709446436 + 1.7027141836181283e-15im,NaN + NaN*im,7.1552335976347985 + 0.20611862145053755im,NaN + NaN*im,NaN + NaN*im
6.165096503075522 + 8.292266644776929e-18im,NaN + NaN*im,7.082826629607272 + 0.23664058826460851im,NaN + NaN*im,NaN + NaN*im
6.174398346310831 + 5.350836015769153e-11im,NaN + NaN*im,7.165041686234222 + 0.3492608924642847im,NaN + NaN*im,NaN + NaN*im
6.154875867782128 + 6.498396735793345e-17im,NaN + NaN*im,7.002261934291172 + 0.17467883467082113im,NaN + NaN*im,NaN + NaN*im
6.147565532155652 + 4.10773875404779e-16im,NaN + NaN*im,7.018341816422949 + 0.16690604996594213im,NaN + NaN*im,NaN + NaN*im
6.16758534477684 + 5.004116161759636e-10im,NaN + NaN*im,7.079810551254866 + 0.24136430662982747im,NaN + NaN*im,NaN + NaN*im
6.172278681746275 + 1.3750920157628202e-10im,NaN + NaN*im,6.963568275366111 + 0.19328097288595728im,NaN + NaN*im,NaN + NaN*im
6.155322673328021 - 7.521128139109828e-18im,NaN + NaN*im,7.055087880635661 + 0.19526766776285845im,NaN + NaN*im,NaN + NaN*im
6.146916101835616 + 4.442036784119502e-16im,NaN + NaN*im,7.069346560430787 + 0.184211660618653im,NaN + NaN*im,NaN + NaN*im
6.158680125547388 - 2.719452630309441e-18im,NaN + NaN*im,7.014780706933792 + 0.1865770761620197im,NaN + NaN*im,NaN + NaN*im
6.14892505808549 + 2.8802058683054245e-16im,NaN + NaN*im,6.995090791449442 + 0.16012033971304815im,NaN + NaN*im,NaN + NaN*im
6.1680529409633955 + 4.535418052320446e-10im,NaN + NaN*im,7.039175738426486 + 0.22060433695591602im,NaN + NaN*im,NaN + NaN*im
6.163592357150591 - 1.3534848445222169e-17im,NaN + NaN*im,6.974425949450756 + 0.17943141011935798im,NaN + NaN*im,NaN + NaN*im
6.1616821746372255 + 2.2739318495789154e-17im,NaN + NaN*im,7.120146280958685 + 0.24907619772817183im,NaN + NaN*im,NaN + NaN*im
6.143160582573076 + 9.046722671111734e-16im,NaN + NaN*im,7.130155625428808 + 0.20383716474052216im,NaN + NaN*im,NaN + NaN*im
6.137776061525793 + 2.0628470527620637e-15im,NaN + NaN*im,7.110002331437865 + 0.18164869624667518im,NaN + NaN*im,NaN + NaN*im
6.170154583869455 + 2.6804196924818394e-10im,NaN + NaN*im,6.972381329255355 + 0.19207392506343998im,NaN + NaN*im,NaN + NaN*im
6.158713804628039 - 4.5122131660145e-18im,NaN + NaN*im,7.012632832776791 + 0.18573070468880504im,NaN + NaN*im,NaN + NaN*im
6.149702295025767 + 2.9815355595176194e-16im,NaN + NaN*im,7.019832580069943 + 0.1715088206401364im,NaN + NaN*im,NaN + NaN*im
6.174437361936161 + 5.330917942946723e-11im,NaN + NaN*im,7.148344295534856 + 0.33115264282801193im,NaN + NaN*im,NaN + NaN*im
6.152609977410717 + 1.1718607022981782e-16im,NaN + NaN*im,7.009820990290996 + 0.17256319508775061im,NaN + NaN*im,NaN + NaN*im
6.15544607794366 + 6.489954034153261e-17im,NaN + NaN*im,7.026182007327652 + 0.18443194729974227im,NaN + NaN*im,NaN + NaN*im
6.170675526819112 + 2.2636083824363091e-10im,NaN + NaN*im,6.992608693382608 + 0.20370718832381343im,NaN + NaN*im,NaN + NaN*im
6.143732428420254 + 8.590288925511118e-16im,NaN + NaN*im,7.037611530223299 + 0.16677772033312338im,NaN + NaN*im,NaN + NaN*im
6.1769498043016915 + 1.647504814529398e-11im,NaN + NaN*im,7.02017622201948 + 0.2441490705448961im,NaN + NaN*im,NaN + NaN*im
6.171564607459612 + 1.707162604364634e-10im,NaN + NaN*im,6.9955099702636785 + 0.20798456551820926im,NaN + NaN*im,NaN + NaN*im
6.142160669674216 + 1.0164039547039308e-15im,NaN + NaN*im,7.0959007289426035 + 0.18613761477378374im,NaN + NaN*im,NaN + NaN*im
6.160427323047001 - 1.6141232310035665e-17im,NaN + NaN*im,6.983263666512956 + 0.17657625923288348im,NaN + NaN*im,NaN + NaN*im
6.162603035516357 + 4.270024815621477e-17im,NaN + NaN*im,7.034583552886491 + 0.20344487077792456im,NaN + NaN*im,NaN + NaN*im
6.167794578778256 + 4.787921656190555e-10im,NaN + NaN*im,7.062549465533447 + 0.2323715546684692im,NaN + NaN*im,NaN + NaN*im
6.153493898728636 + 1.4387351579226313e-16im,NaN + NaN*im,6.974366437214515 + 0.16047317574491846im,NaN + NaN*im,NaN + NaN*im
6.145394120683515 + 5.959877358146559e-16im,NaN + NaN*im,7.017075402497185 + 0.16246149535732662im,NaN + NaN*im,NaN + NaN*im
6.158000607095084 + 3.8213557648000595e-17im,NaN + NaN*im,7.172417867499581 + 0.2765724039453483im,NaN + NaN*im,NaN + NaN*im
6.175439353325159 + 3.510499024723323e-11im,NaN + NaN*im,7.08992294287281 + 0.28459063864850503im,NaN + NaN*im,NaN + NaN*im
6.174424124978224 + 5.509116933336946e-11im,NaN + NaN*im,7.107547745099068 + 0.292697421082814im,NaN + NaN*im,NaN + NaN*im
6.159039368734973 + 2.684962921078736e-18im,NaN + NaN*im,7.049586960617744 + 0.2018435037031548im,NaN + NaN*im,NaN + NaN*im
6.142844069532736 + 9.559026279779325e-16im,NaN + NaN*im,7.068641311491285 + 0.17608744337481239im,NaN + NaN*im,NaN + NaN*im
6.167110414645647 + 2.1258680502160567e-17im,NaN + NaN*im,7.038179023732249 + 0.21679525911440345im,NaN + NaN*im,NaN + NaN*im
6.168147570570266 + 4.513539106496399e-10im,NaN + NaN*im,7.004834319494017 + 0.20288211662061187im,NaN + NaN*im,NaN + NaN*im
6.161558481548369 - 1.8282932369701318e-17im,NaN + NaN*im,6.978199005756625 + 0.17657352606393603im,NaN + NaN*im,NaN + NaN*im
6.171633950943176 + 1.6097941578139573e-10im,NaN + NaN*im,7.058396412728103 + 0.24436722563384064im,NaN + NaN*im,NaN + NaN*im
6.136329219709445 + 2.535668139652417e-15im,NaN + NaN*im,7.159378986490264 + 0.20116587508001818im,NaN + NaN*im,NaN + NaN*im
6.161854267295436 + 3.1097183044683376e-17im,NaN + NaN*im,6.983457540013083 + 0.17949893588175653im,NaN + NaN*im,NaN + NaN*im
6.152918872187647 + 1.087286224409541e-16im,NaN + NaN*im,7.095713709511315 + 0.2100501929202986im,NaN + NaN*im,NaN + NaN*im
6.155423029094528 + 2.8291134530406984e-17im,NaN + NaN*im,7.028401621827253 + 0.1852037714972613im,NaN + NaN*im,NaN + NaN*im
6.144177021409945 + 7.474550260561457e-16im,NaN + NaN*im,7.006445842011482 + 0.15576241630841492im,NaN + NaN*im,NaN + NaN*im
6.151948323821637 + 1.9417856512886023e-16im,NaN + NaN*im,6.985806176477676 + 0.1621993371901444im,NaN + NaN*im,NaN + NaN*im
6.172420152573281 + 1.2703059441279688e-10im,NaN + NaN*im,7.003123594810745 + 0.21483103566117262im,NaN + NaN*im,NaN + NaN*im
6.142718610662587 + 9.663694538118233e-16im,NaN + NaN*im,7.071931809328353 + 0.17795236210976156im,NaN + NaN*im,NaN + NaN*im
6.16748416929562 + 2.245202770890637e-17im,NaN + NaN*im,6.986949994871559 + 0.19277025440309709im,NaN + NaN*im,NaN + NaN*im
6.1434348577881375 + 7.617284394616933e-16im,NaN + NaN*im,7.2077132196334865 + 0.2536812150552916im,NaN + NaN*im,NaN + NaN*im
6.162572297131541 - 5.774307188033464e-17im,NaN + NaN*im,7.046114948658541 + 0.20872439672958826im,NaN + NaN*im,NaN + NaN*im
6.153791757887152 + 1.1628875628184887e-16im,NaN + NaN*im,7.2108879130601595 + 0.2983317882063522im,NaN + NaN*im,NaN + NaN*im
